video_id,author,text,like_count,published_at,fetched_at
d2oLZbEA7bk,@Pankaj_saroj_156,Nahi hu Raha hai,0,2025-11-06T09:28:24Z,2025-11-20T21:24:30.718781
d2oLZbEA7bk,@SameerKumar-r6r5e,Nhi ho rha h iska jabab do,1,2025-11-06T09:26:21Z,2025-11-20T21:24:30.718784
d2oLZbEA7bk,@satyam_vilog_262,Mere instagram pe view kyo nhi ja rhe h na follow bad rhe h kuch nhi ho rha h,0,2025-11-06T08:43:50Z,2025-11-20T21:24:30.718788
d2oLZbEA7bk,@akash.921,Op bhai 😂,2,2025-11-06T08:40:49Z,2025-11-20T21:24:30.718791
d2oLZbEA7bk,@deepanjee727gaming,जी 😂❤,0,2025-11-06T08:36:53Z,2025-11-20T21:24:30.718795
d2oLZbEA7bk,@Nitin_singh453,Ab mera coment pakka viral ho jayega 😂,14,2025-11-06T08:35:56Z,2025-11-20T21:24:30.718798
SanUx9tKrMo,@BuildYourTribePodcast,"Steal These 9 Instagram Hacks Before They Stop Working: <a href=""https://www.youtube.com/watch?v=BWTGYzIjsGk"">https://youtu.be/BWTGYzIjsGk?si=MvLzw5KphZjHrYw2</a>",0,2025-11-03T13:45:05Z,2025-11-20T21:24:31.992594
SanUx9tKrMo,@jessicapereyra4180,Tu video tiene fallas de edicion al español pero la informacion es super valiosa!! muchas gracias!!,1,2025-11-20T01:40:17Z,2025-11-20T21:24:31.992617
SanUx9tKrMo,@mehanjr10,"In my Instagram <br>I cannot see the time of the post, sir <br>Do you have any idea ?",0,2025-11-15T11:24:37Z,2025-11-20T21:24:31.992625
SanUx9tKrMo,@Regal_Elegance40,I am can&#39;t use gifs anymore🫤,0,2025-11-14T19:36:21Z,2025-11-20T21:24:31.992631
SanUx9tKrMo,@elijah_laughs415,Why would they take away the feature to auto share to FB and stop showing the views? This has been crucial for time saving and looking better for brands.,1,2025-11-14T14:02:10Z,2025-11-20T21:24:31.992637
SanUx9tKrMo,@Achie28,I thought&#39;s tutorial lol,0,2025-11-14T07:13:13Z,2025-11-20T21:24:31.992642
SanUx9tKrMo,@Achie28,"That&#39;s weird, I still have my post on IG auto post to FB",0,2025-11-14T06:58:49Z,2025-11-20T21:24:31.992647
SanUx9tKrMo,@vishmaster09,Do you know how to use the layout feature for stories to have a 2x2 or 3x1 . Before you had an option on the left after pressing stories. Now that&#39;s gone,0,2025-11-13T07:43:23Z,2025-11-20T21:24:31.992653
SanUx9tKrMo,@rachou971,"I tried the schedule option on IG it didn&#39;t work for me, anybody else?",0,2025-11-12T18:29:00Z,2025-11-20T21:24:31.992658
SanUx9tKrMo,@JashanSharma-rm1iy,In my post views insights  followers and non followers percentage not showing just number of views showing only . <br>Pls reply,1,2025-11-12T02:29:39Z,2025-11-20T21:24:31.992664
SanUx9tKrMo,@Jewelc1116,Thank you for this video! I&#39;ve been confused as heck about these changes. New subscriber!🎉❤,0,2025-11-11T14:13:19Z,2025-11-20T21:24:31.992669
SanUx9tKrMo,@Ajith-m1t,"I need help please! Right now, whenever I try to log into my account it says &quot; An Unexpected Error Occurred while logging in, try logging again&quot;! <br>ALSO I&#39;m unable to reset my password too! <br>Please tell me how do I fix this?",0,2025-11-11T08:40:18Z,2025-11-20T21:24:31.992676
SanUx9tKrMo,@lildayofficial,11-10-2025 latest version  of Instagram the share  to Facebook option is still there,0,2025-11-10T22:32:39Z,2025-11-20T21:24:31.992682
SanUx9tKrMo,@d011p4rtz,now they&#39;re moving shit around just to move shit around. so they don&#39;t want use using bots for things...but their giving us the option to use bots to send messages....?...you can&#39;t make this stuff up.,0,2025-11-10T19:17:10Z,2025-11-20T21:24:31.992688
SanUx9tKrMo,@Tee_Sheikh,Its hard to reply to people in comments. It’s irritating 😅,0,2025-11-10T15:53:15Z,2025-11-20T21:24:31.992693
SanUx9tKrMo,@OFFICIALJUDYJETZ,Hope something works all I get it foreign bots!,0,2025-11-09T22:09:06Z,2025-11-20T21:24:31.992700
SanUx9tKrMo,@unofficiallyowen,My Facebook is still connected to my Instagram?? 🤔…. But my reel views have taken a nose dive the last few weeks,0,2025-11-09T16:37:00Z,2025-11-20T21:24:31.992706
SanUx9tKrMo,@alinacasanova6541,I can&#39;t see who I am following  now?If I want to unfollow what I can do?,2,2025-11-09T07:12:42Z,2025-11-20T21:24:31.992712
SanUx9tKrMo,@arvelBhagat,just fire,0,2025-11-07T06:02:19Z,2025-11-20T21:24:31.992718
SanUx9tKrMo,@DJRob4Real,Wtf i posted a reel yesterday. Ig and fb. And i see both platform views. And i posted from ig so what is the first 5min about?,0,2025-11-07T05:56:40Z,2025-11-20T21:24:31.992726
SanUx9tKrMo,@mahogany_honey,My Instagram updated yesterday....i like it better actually,1,2025-11-06T23:43:40Z,2025-11-20T21:24:31.992732
SanUx9tKrMo,@britnotspears,Could you discuss how to add royalty free music to a carousel post if you don’t have access to the royalty free music tab on your creator account?,0,2025-11-06T20:32:36Z,2025-11-20T21:24:31.992738
SanUx9tKrMo,@damelos4039,"Highly informative.  I&#39;m glad I subscribed.  I like the way you get right into it without a lot of &quot;pre&quot; lead-up! Also, when you go to your &quot;ad&quot; section of your video, it&#39;s as smooth as silk.  Doesn&#39;t break the concentration the way many ads do.",2,2025-11-06T16:54:47Z,2025-11-20T21:24:31.992742
SanUx9tKrMo,@jamesingoldsby9973,I can still upload to Facebook as well and views still combine.,0,2025-11-06T16:08:14Z,2025-11-20T21:24:31.992746
SanUx9tKrMo,@richardbravo6173,So basically: <br><br>Use features early → signal relevance → gain reach.<br>Native tools + fast engagement = algorithm leverage.<br>Vertical + hook + niche = growth formula.,0,2025-11-06T15:59:49Z,2025-11-20T21:24:31.992750
SanUx9tKrMo,@BeeFisher-x1z,"Hi really interesting, not got the AI stories paint brush, assuming it is not rolled out for all?",0,2025-11-06T13:08:15Z,2025-11-20T21:24:31.992753
SanUx9tKrMo,@carolynweber8339,They taco&#39;d out on this and put the automatic FB share back.,1,2025-11-06T12:54:13Z,2025-11-20T21:24:31.992757
SanUx9tKrMo,@jaetrovert,"Wait, has this new update came out now? I haven’t been on social media since march this year 😮",0,2025-11-06T10:48:29Z,2025-11-20T21:24:31.992760
SanUx9tKrMo,@MerwanDM,"Ever since the update I lost access to every copyrighted songs… only have access to random unknown songs, if anyone has a solution I would be glad to hear !",0,2025-11-06T05:02:53Z,2025-11-20T21:24:31.992764
SanUx9tKrMo,@TheRisingFenix,Instantly messaging someone who follows you is creepy. I’d probably unfollow. Ew.,0,2025-11-06T04:21:55Z,2025-11-20T21:24:31.992767
SanUx9tKrMo,@AlchemyMortgages,"Literally just spent all morning trying to figure out what was wrong with my settings then saw this video after finding a cross-share manual method LOL.  If you&#39;re like me and have an Insta Business Account + the mandatory Facebook Business Page + Personal Facebook Profile, all of my Insta content (whether directly shared via the Insta app or from Canva) is now auto-sharing to my Facebook Business Page when it used to go to my Personal one.  Manual Workaround to get the content onto my personal Fbk profile is: While on my personal fbk page I search for my business page, go into it and click the content I want then to share to my personal feed or story with the option to add notes.  I hope that makes sense and is helpful to people!",0,2025-11-05T21:57:55Z,2025-11-20T21:24:31.992771
SanUx9tKrMo,@danamicael,that new clickable link will be wayyyyyy easier and better than paying for something like many chat IMO (for a small biz / no budget),0,2025-11-05T21:25:19Z,2025-11-20T21:24:31.992775
SanUx9tKrMo,@alostlambsodyssey,I’m trying to upload a 22 minute video. It says I can’t upload longer than 20 minutes but everywhere I look it says you can as long as you are on a desktop. I tried posted on a desktop on 3 separate browsers and the same error message. Is this a new change? Anybody else run into this?,0,2025-11-05T19:22:05Z,2025-11-20T21:24:31.992778
SanUx9tKrMo,@lashon511,That’s what needs to be updated… the algorithms! Follower engagement has been down. Only 7% of my followers see my content… What’s really going on?,5,2025-11-05T18:24:07Z,2025-11-20T21:24:31.992782
SanUx9tKrMo,@Swizzyinsg,The reels to facebook sharing issues has been resolved for me? Anyone else?,0,2025-11-05T15:16:22Z,2025-11-20T21:24:31.992785
SanUx9tKrMo,@evepeppelstone9540,Danke Dir immerwieder für Deine Super Informationen !!!🤩,0,2025-11-05T14:04:08Z,2025-11-20T21:24:31.992788
SanUx9tKrMo,@LennyYT,Do you have the clickable links feature?,0,2025-11-05T13:37:16Z,2025-11-20T21:24:31.992792
SanUx9tKrMo,@cityullm53,Why won’t they include an option who unfollowed me.,25,2025-11-05T11:45:36Z,2025-11-20T21:24:31.992795
SanUx9tKrMo,@cn01-u5m,New update wont allow you to mention users in storys! 🙃 Any suggestions?,0,2025-11-05T09:52:29Z,2025-11-20T21:24:31.992799
SanUx9tKrMo,@meghabasu,"The filters are not working after the last update, even though I have a good network connection.",0,2025-11-05T07:51:40Z,2025-11-20T21:24:31.992802
SanUx9tKrMo,@elilolilo,i lost all my hidden posts and collaborative saved collections after updating into the new look :/ does anyone know how to undo the update?,0,2025-11-05T07:41:41Z,2025-11-20T21:24:31.992805
SanUx9tKrMo,@MrMelgibstein,Instagram is where the Dark Web meets Social media Instagram should be rated A for adult content if not illegal.,0,2025-11-05T05:23:39Z,2025-11-20T21:24:31.992809
SanUx9tKrMo,@KilljoyMeg,"If I get the app redesign before I get trial reels, I’m going to be mad.",1,2025-11-05T02:34:11Z,2025-11-20T21:24:31.992812
SanUx9tKrMo,@essentialsoul3908,"<a href=""https://www.youtube.com/watch?v=SanUx9tKrMo&amp;t=332"">5:32</a> didn’t this happen a couple weeks back? Like around the time the new iPhone came out",0,2025-11-05T01:52:17Z,2025-11-20T21:24:31.992816
SanUx9tKrMo,@fibrolivingcommunity,What if we ask new followers to also check us out on YouTube? How do you think that will go over with this new automated greeting? Do you think Instagram will prevent that from happening or flag the message when using certain words like &quot;YouTube&quot; as that would mean people possibly going off IG to YouTube.,0,2025-11-04T22:10:52Z,2025-11-20T21:24:31.992819
SanUx9tKrMo,@suzannestrutt7827,Thank you for all your amazing input! 🙏🙏,1,2025-11-04T20:10:36Z,2025-11-20T21:24:31.992823
SanUx9tKrMo,@matiaschrest2013,Becoming influencer is just marketing and nothing else. No one cares about content. People will be only looking at the numbers. So what I did was to go to Lyftgram webpage and got myself couple thousand of initial followers. After that my account just exploded and started growing naturally every day.,20,2025-11-04T18:40:01Z,2025-11-20T21:24:31.992827
SanUx9tKrMo,@silasschoutteten4325,Someone can help me getting the broadcast channel so my niche page can have a Channel to put my posts in there? Thank you 🫶,0,2025-11-04T16:22:50Z,2025-11-20T21:24:31.992830
SanUx9tKrMo,@AISoundSphere,I have a professional account the schedule reels option not available in one of my accounts. Does anybody know what’s going on!! Please help,0,2025-11-04T16:13:49Z,2025-11-20T21:24:31.992834
SanUx9tKrMo,@blousetrends,I&#39;m waiting for clickable links,1,2025-11-04T13:47:32Z,2025-11-20T21:24:31.992837
SanUx9tKrMo,@cynthia_ace,so excited for all of these 🙌🏼,2,2025-11-04T12:15:10Z,2025-11-20T21:24:31.992841
SanUx9tKrMo,@sauriertrail,I got a message on my reel saying that the translation failed because it was to short. How long does has to be for a successful translation?,0,2025-11-04T06:16:52Z,2025-11-20T21:24:31.992844
SanUx9tKrMo,@Kakashiffx,I&#39;m seeing tho I&#39;m not getting  views from crossposting sir lol?,0,2025-11-04T04:13:14Z,2025-11-20T21:24:31.992847
SanUx9tKrMo,@notforlazyauthors,"I never liked the share to Facebook feature,",0,2025-11-03T22:17:26Z,2025-11-20T21:24:31.992851
SanUx9tKrMo,@DOUGandNIKI,OMG...clickable links in REELS would be insane!  I&#39;d actually start to care about the platform. Fingers crossed I get that ASAP.,0,2025-11-03T21:06:26Z,2025-11-20T21:24:31.992854
SanUx9tKrMo,@fynnjackson2298,"Great video dude, packed with value! Thank you for keeping us in the loop",1,2025-11-03T20:59:32Z,2025-11-20T21:24:31.992858
SanUx9tKrMo,@rodlrfilmmakercreator1460,Very good video tips. I have a question I started my Instagram account 3 years a go and I was posting the first year and then stop. Now on 2025 I start posting reels to grow and one of my reels got 1k. The  problem is I&#39;m stuck with the same follower and not have more followers. I posted a few videos and I don&#39;t see any grow and 3 unfollow when I started. What can I do? Waiting for more time or I need to fix something in my account? My last reel past 1K views and not follow yet. My account rod.caricature. Can you tell me what happened? Thanks in advance,0,2025-11-03T19:47:25Z,2025-11-20T21:24:31.992861
SanUx9tKrMo,@riffreality,Great video. I’ll be honest I’ve been using insta for years (inconsistently) but for the last 100 days I posted every day.. the engagement is so low vs YT it’s pretty crazy to me. Planning on prioritising YT shorts from now on.. it’s just too noisy on insta for smaller creators.,0,2025-11-03T19:27:52Z,2025-11-20T21:24:31.992865
SanUx9tKrMo,@jackmann6814,"Thanks for the preview, because this was a resent post I was hoping to find some info on what I just saw, I should have took note of the poster but it was a story that looked like a full screen story, that is it wasn&#39;t 1080 x 1920 it was 1920 x 1920,  I post in 4 x 5 but it would be great if stories could be that size as well.",0,2025-11-03T19:15:48Z,2025-11-20T21:24:31.992868
SanUx9tKrMo,@Makwashi,love this thanks <br>much love brother,1,2025-11-03T18:57:36Z,2025-11-20T21:24:31.992872
SanUx9tKrMo,@user-mk5ih9mt3,その会社は、天国無しの地獄へ堕とされてますね、SNSの会社って、沢山ありますけど、ほとんど地獄へ堕とされてますよ、死んだら地獄へ逝く話です、神様に嫌われてるんでしょうね、そう言う会社　引退してるMAZDAの松田♀️5先生より,0,2025-11-03T18:12:44Z,2025-11-20T21:24:31.992875
SanUx9tKrMo,@HeatLedgerKicks,Just discovered your channel. It&#39;s great and you share useful stuff. I&#39;m trying to grow,4,2025-11-03T17:38:22Z,2025-11-20T21:24:31.992879
SanUx9tKrMo,@t0ny21,Fingers crossed on the clickable link. Thanks for making this update video,4,2025-11-03T16:33:51Z,2025-11-20T21:24:31.992882
SanUx9tKrMo,@FKAjazz,"started using the new Manychat new follower DM and it&#39;s an absolute GameChanger! I redirect people to a free download in exchange for their email. Super dope, super fun way to give people something cool and start a fresh relationship with a new fan.",0,2025-11-03T16:24:15Z,2025-11-20T21:24:31.992885
SanUx9tKrMo,@Suite101Marketing,Thanks for the updates Brock! I have both versions of the app (for my personal and biz accounts) and I have to say I like the new version a lot better. Bringing messages to the forefront has made it alot easier for me to stay connected and be more responsive in my DM’s.,1,2025-11-03T16:13:19Z,2025-11-20T21:24:31.992889
SanUx9tKrMo,@SavageCorner,i dont have the option to share to face book but it is still dong it i dont understand that lol,4,2025-11-03T15:11:46Z,2025-11-20T21:24:31.992893
SanUx9tKrMo,@littleiggybigworld360,Where is auto translation,0,2025-11-03T14:59:23Z,2025-11-20T21:24:31.992897
SanUx9tKrMo,@littleiggybigworld360,Where do I find a feature on instagram to do a dm on new follower?,0,2025-11-03T14:55:24Z,2025-11-20T21:24:31.992900
SanUx9tKrMo,@mikedoesmma,Cool tips its hard to be a small creator 😅😂,1,2025-11-03T14:47:28Z,2025-11-20T21:24:31.992903
SanUx9tKrMo,@GalaxiesBot,First,2,2025-11-03T14:32:06Z,2025-11-20T21:24:31.992907
